Tid	Kanal A
16.19999959	-40.47736000
16.39999959	-22.99766000
16.59999958	-2.75898100
16.79999958	18.39628000
16.99999957	34.95632000
17.19999957	45.07566000
17.39999956	47.83464000
17.59999956	44.15600000
17.79999955	29.43836000
17.99999955	7.35728300
18.19999954	-11.03900000
18.39999954	-31.27768000
18.59999953	-45.07566000
18.79999953	-52.43602000
18.99999952	-46.91498000
19.19999951	-34.03666000
19.39999951	-15.63730000
19.59999950	6.43762300
19.79999950	26.67630000
19.99999949	41.39702000
20.19999949	49.67704000
20.39999948	47.83464000
20.59999948	38.63496000
20.79999947	20.23868000
20.99999947	0.00000000
21.19999946	-19.31594000
21.39999946	-37.71530000
21.59999945	-47.83464000
21.79999945	-50.59670000
21.99999944	-42.31668000
22.19999944	-26.67630000
22.39999943	-6.43762300
22.59999943	14.71764000
22.79999942	33.11700000
22.99999942	44.15600000
23.19999941	48.75430000
23.39999941	43.23634000
23.59999940	30.35802000
23.79999940	12.87832000
23.99999939	-8.27694300
24.19999939	-28.51562000
24.39999938	-43.23634000
24.59999938	-50.59670000
24.79999937	-47.83464000
24.99999937	-37.71530000
25.19999936	-19.31594000
25.39999936	2.75898100
25.59999935	22.99766000
25.79999935	36.79564000
25.99999934	47.83464000
26.19999934	49.67704000
26.39999933	39.55770000
26.59999933	24.83698000
26.79999932	3.67864200
26.99999932	-17.47662000
27.19999931	-34.95632000
27.39999931	-45.99532000
27.59999930	-49.67704000
27.79999930	-43.23634000
27.99999929	-27.59596000
28.19999929	-9.19660400
28.39999928	11.95866000
28.59999928	32.19734000
28.79999927	43.23634000
28.99999927	49.67704000
29.19999926	45.99532000
29.39999926	34.03666000
29.59999925	15.63730000
29.79999925	-4.59830200
29.99999924	-25.75664000
30.19999924	-45.07566000
30.39999923	-51.51636000
30.59999923	-49.67704000
30.79999922	-38.63496000
30.99999922	-22.07800000
31.19999921	0.00000000
31.39999921	19.31594000
31.59999920	37.71530000
31.79999920	47.83464000
31.99999919	48.75430000
32.19999919	41.39702000
32.39999918	26.67630000
32.59999918	7.35728300
32.79999917	-13.79798000
32.99999917	-29.43836000
33.19999916	-45.99532000
33.39999916	-50.59670000
33.59999915	-45.99532000
33.79999915	-32.19734000
33.99999914	-12.87832000
34.19999914	8.27694300
34.39999913	28.51562000
34.59999913	45.99532000
34.79999912	49.67704000
34.99999912	48.75430000
35.19999911	34.03666000
35.39999911	19.31594000
35.59999910	-1.83932100
35.79999910	-22.07800000
35.99999909	-38.63496000
36.19999909	-49.67704000
36.39999908	-48.75430000
36.59999908	-40.47736000
36.79999907	-22.07800000
36.99999907	-4.59830200
37.19999906	17.47662000
37.39999906	34.95632000
37.59999905	46.91498000
37.79999905	49.67704000
37.99999904	43.23634000
38.19999903	29.43836000
38.39999903	10.11934000
38.59999902	-11.03900000
38.79999902	-29.43836000
38.99999901	-40.47736000
39.19999901	-49.67704000
39.39999900	-47.83464000
39.59999900	-37.71530000
39.79999899	-14.71764000
39.99999899	5.51796200
40.19999898	27.59596000
40.39999898	42.31668000
40.59999897	48.75430000
40.79999897	47.83464000
40.99999896	38.63496000
41.19999896	23.91732000
41.39999895	1.83932100
41.59999895	-19.31594000
41.79999894	-36.79564000
41.99999894	-47.83464000
42.19999893	-49.67704000
42.39999893	-42.31668000
42.59999892	-26.67630000
42.79999892	-6.43762300
42.99999891	14.71764000
43.19999891	33.11700000
43.39999890	47.83464000
43.59999890	48.75430000
43.79999889	45.07566000
43.99999889	23.91732000
44.19999888	13.79798000
44.39999888	-7.35728300
44.59999887	-26.67630000
44.79999887	-41.39702000
44.99999886	-49.67704000
45.19999886	-47.83464000
45.39999885	-36.79564000
45.59999885	-20.23868000
45.79999884	1.83932100
45.99999884	22.99766000
46.19999883	42.31668000
46.39999883	47.83464000
46.59999882	48.75430000
46.79999882	41.39702000
46.99999881	25.75664000
47.19999881	3.67864200
47.39999880	-15.63730000
47.59999880	-34.95632000
47.79999879	-47.83464000
47.99999879	-49.67704000
48.19999878	-45.07566000
48.39999878	-26.67630000
48.59999877	-11.03900000
48.79999877	11.03900000
48.99999876	31.27768000
49.19999876	43.23634000
49.39999875	47.83464000
49.59999875	45.99532000
49.79999874	34.95632000
49.99999874	17.47662000
50.19999873	-2.75898100
50.39999873	-23.91732000
50.59999872	-44.15600000
50.79999872	-49.67704000
50.99999871	-49.67704000
51.19999871	-38.63496000
51.39999870	-22.07800000
51.59999870	-1.83932100
51.79999869	19.31594000
51.99999869	35.87598000
52.19999868	46.91498000
52.39999868	46.91498000
52.59999867	42.31668000
52.79999867	26.67630000
52.99999866	7.35728300
53.19999866	-12.87832000
53.39999865	-30.35802000
53.59999865	-45.99532000
53.79999864	-51.51636000
53.99999864	-46.91498000
54.19999863	-33.11700000
54.39999863	-14.71764000
54.59999862	9.19660400
54.79999862	27.59596000
54.99999861	40.47736000
55.19999861	48.75430000
55.39999860	46.91498000
55.59999860	37.71530000
55.79999859	19.31594000
55.99999859	0.91966040
56.19999858	-22.99766000
56.39999858	-38.63496000
56.59999857	-46.91498000
56.79999857	-51.51636000
56.99999856	-41.39702000
57.19999856	-25.75664000
57.39999855	-4.59830200
57.59999854	15.63730000
57.79999854	35.87598000
57.99999853	46.91498000
58.19999853	47.83464000
58.39999852	43.23634000
58.59999852	29.43836000
58.79999851	10.11934000
58.99999851	-9.19660400
59.19999850	-29.43836000
59.39999850	-44.15600000
59.59999849	-50.59670000
59.79999849	-46.91498000
59.99999848	-31.27768000
60.19999848	-19.31594000
60.39999847	5.51796200
60.59999847	23.91732000
60.79999846	39.55770000
60.99999846	47.83464000
61.19999845	46.91498000
61.39999845	38.63496000
61.59999844	24.83698000
61.79999844	1.83932100
61.99999843	-18.39628000
62.19999843	-36.79564000
62.39999842	-48.75430000
62.59999842	-51.51636000
62.79999841	-43.23634000
62.99999841	-28.51562000
63.19999840	-7.35728300
63.39999840	12.87832000
63.59999839	31.27768000
63.79999839	43.23634000
63.99999838	49.67704000
64.19999838	45.07566000
64.39999837	29.43836000
64.59999837	14.71764000
64.79999836	-6.43762300
64.99999836	-33.11700000
65.19999835	-42.31668000
65.39999835	-50.59670000
65.59999834	-48.75430000
65.79999834	-36.79564000
65.99999833	-20.23868000
66.19999833	1.83932100
66.39999832	21.15834000
66.59999832	37.71530000
66.79999831	45.99532000
66.99999831	47.83464000
67.19999830	37.71530000
67.39999830	25.75664000
67.59999829	5.51796200
67.79999829	-13.79798000
67.99999828	-33.11700000
68.19999828	-45.99532000
68.39999827	-49.67704000
68.59999827	-44.15600000
68.79999826	-31.27768000
68.99999826	-12.87832000
69.19999825	11.95866000
69.39999825	27.59596000
69.59999824	43.23634000
69.79999824	48.75430000
69.99999823	46.91498000
70.19999823	35.87598000
70.39999822	18.39628000
70.59999822	-3.67864200
70.79999821	-22.99766000
70.99999821	-40.47736000
71.19999820	-50.59670000
71.39999820	-49.67704000
71.59999819	-35.87598000
71.79999819	-22.99766000
71.99999818	-0.91966040
72.19999818	18.39628000
72.39999817	34.95632000
72.59999817	46.91498000
72.79999816	48.75430000
72.99999816	44.15600000
73.19999815	29.43836000
73.39999815	9.19660400
73.59999814	-13.79798000
73.79999814	-26.67630000
73.99999813	-45.07566000
74.19999813	-52.43602000
74.39999812	-46.91498000
74.59999812	-34.03666000
74.79999811	-13.79798000
74.99999811	7.35728300
75.19999810	26.67630000
75.39999810	40.47736000
75.59999809	46.91498000
75.79999809	48.75430000
75.99999808	40.47736000
76.19999808	20.23868000
76.39999807	0.00000000
76.59999806	-21.15834000
76.79999806	-37.71530000
76.99999805	-47.83464000
77.19999805	-51.51636000
77.39999804	-41.39702000
77.59999804	-24.83698000
77.79999803	-5.51796200
77.99999803	16.55696000
78.19999802	33.11700000
78.39999802	44.15600000
78.59999801	49.67704000
78.79999801	38.63496000
78.99999800	34.03666000
79.19999800	12.87832000
79.39999799	-7.35728300
79.59999799	-27.59596000
79.79999798	-44.15600000
79.99999798	-49.67704000
80.19999797	-47.83464000
80.39999797	-34.03666000
80.59999796	-17.47662000
80.79999796	5.51796200
80.99999795	16.55696000
81.19999795	39.55770000
81.39999794	49.67704000
81.59999794	47.83464000
81.79999793	40.47736000
81.99999793	23.91732000
82.19999792	3.67864200
82.39999792	-17.47662000
82.59999791	-34.95632000
82.79999791	-46.91498000
82.99999790	-49.67704000
83.19999790	-46.91498000
83.39999789	-28.51562000
83.59999789	-7.35728300
83.79999788	14.71764000
83.99999788	31.27768000
84.19999787	44.15600000
84.39999787	49.67704000
84.59999786	45.07566000
84.79999786	34.03666000
84.99999785	14.71764000
85.19999785	-4.59830200
85.39999784	-20.23868000
85.59999784	-40.47736000
85.79999783	-49.67704000
85.99999783	-44.15600000
86.19999782	-38.63496000
86.39999782	-20.23868000
86.59999781	1.83932100
86.79999781	20.23868000
86.99999780	37.71530000
87.19999780	46.91498000
87.39999779	47.83464000
87.59999779	42.31668000
87.79999778	25.75664000
87.99999778	7.35728300
88.19999777	-12.87832000
88.39999777	-32.19734000
88.59999776	-45.99532000
88.79999776	-50.59670000
88.99999775	-45.07566000
89.19999775	-32.19734000
89.39999774	-12.87832000
89.59999774	9.19660400
89.79999773	28.51562000
89.99999773	42.31668000
90.19999772	47.83464000
90.39999772	37.71530000
90.59999771	35.87598000
90.79999771	18.39628000
90.99999770	-1.83932100
91.19999770	-22.99766000
91.39999769	-40.47736000
91.59999769	-49.67704000
91.79999768	-48.75430000
91.99999768	-40.47736000
92.19999767	-22.99766000
92.39999767	-4.59830200
92.59999766	23.91732000
92.79999766	34.95632000
92.99999765	45.07566000
93.19999765	48.75430000
93.39999764	41.39702000
93.59999764	26.67630000
93.79999763	10.11934000
93.99999763	-11.95866000
94.19999762	-31.27768000
94.39999762	-45.07566000
94.59999761	-52.43602000
94.79999761	-49.67704000
94.99999760	-34.95632000
95.19999760	-16.55696000
95.39999759	9.19660400
95.59999758	25.75664000
95.79999758	40.47736000
95.99999757	48.75430000
96.19999757	47.83464000
96.39999756	37.71530000
96.59999756	21.15834000
96.79999755	0.91966040
96.99999755	-17.47662000
97.19999754	-38.63496000
97.39999754	-46.91498000
97.59999753	-51.51636000
97.79999753	-43.23634000
97.99999752	-25.75664000
98.19999752	-6.43762300
98.39999751	15.63730000
98.59999751	32.19734000
98.79999750	45.07566000
98.99999750	49.67704000
99.19999749	45.07566000
99.39999749	32.19734000
99.59999748	14.71764000
99.79999748	-10.11934000
99.99999747	-27.59596000
100.19999747	-43.23634000
100.39999746	-49.67704000
100.59999746	-48.75430000
100.79999745	-36.79564000
100.99999745	-19.31594000
101.19999744	3.67864200
101.39999744	23.91732000
101.59999743	37.71530000
101.79999743	48.75430000
101.99999742	56.11466000
102.19999742	39.55770000
102.39999741	24.83698000
102.59999741	2.75898100
102.79999740	-18.39628000
102.99999740	-34.95632000
103.19999739	-46.91498000
103.39999739	-50.59670000
103.59999738	-44.15600000
103.79999738	-30.35802000
103.99999737	-9.19660400
104.19999737	13.79798000
104.39999736	29.43836000
104.59999736	43.23634000
104.79999735	50.59670000
104.99999735	46.91498000
105.19999734	34.03666000
105.39999734	15.63730000
105.59999733	-4.59830200
105.79999733	-26.67630000
105.99999732	-42.31668000
106.19999732	-51.51636000
106.39999731	-50.59670000
106.59999731	-38.63496000
106.79999730	-22.07800000
106.99999730	-1.83932100
107.19999729	20.23868000
107.39999729	37.71530000
107.59999728	46.91498000
107.79999728	48.75430000
107.99999727	43.23634000
108.19999727	26.67630000
108.39999726	8.27694300
108.59999726	-15.63730000
108.79999725	-30.35802000
108.99999725	-45.99532000
109.19999724	-50.59670000
109.39999724	-45.99532000
109.59999723	-31.27768000
109.79999723	-12.87832000
109.99999722	8.27694300
110.19999722	27.59596000
110.39999721	42.31668000
110.59999721	47.83464000
110.79999720	45.99532000
110.99999720	35.87598000
111.19999719	19.31594000
111.39999719	3.67864200
111.59999718	-22.07800000
111.79999718	-39.55770000
111.99999717	-49.67704000
112.19999717	-50.59670000
112.39999716	-42.31668000
112.59999716	-24.83698000
112.79999715	-4.59830200
112.99999715	15.63730000
113.19999714	34.03666000
113.39999714	45.07566000
113.59999713	53.35568000
113.79999713	44.15600000
113.99999712	31.27768000
114.19999712	10.11934000
114.39999711	-11.03900000
114.59999710	-29.43836000
114.79999710	-45.07566000
114.99999709	-50.59670000
115.19999709	-45.99532000
115.39999708	-34.03666000
115.59999708	-16.55696000
115.79999707	8.27694300
115.99999707	24.83698000
116.19999706	41.39702000
116.39999706	49.67704000
116.59999705	49.67704000
116.79999705	40.47736000
116.99999704	23.91732000
117.19999704	0.00000000
117.39999703	-18.39628000
117.59999703	-36.79564000
117.79999702	-47.83464000
117.99999702	-51.51636000
118.19999701	-41.39702000
118.39999701	-26.67630000
118.59999700	-6.43762300
118.79999700	13.79798000
118.99999699	32.19734000
119.19999699	45.07566000
119.39999698	50.59670000
119.59999698	45.07566000
119.79999697	33.11700000
119.99999697	13.79798000
120.19999696	-5.51796200
120.39999696	-26.67630000
120.59999695	-42.31668000
120.79999695	-47.83464000
120.99999694	-47.83464000
121.19999694	-37.71530000
121.39999693	-19.31594000
121.59999693	2.75898100
121.79999692	22.99766000
121.99999692	38.63496000
122.19999691	47.83464000
122.39999691	51.51636000
122.59999690	41.39702000
122.79999690	25.75664000
122.99999689	8.27694300
123.19999689	-16.55696000
123.39999688	-34.03666000
123.59999688	-45.07566000
123.79999687	-50.59670000
123.99999687	-44.15600000
124.19999686	-31.27768000
124.39999686	-10.11934000
124.59999685	9.19660400
124.79999685	31.27768000
124.99999684	43.23634000
125.19999684	47.83464000
125.39999683	45.99532000
125.59999683	35.87598000
125.79999682	17.47662000
125.99999682	-3.67864200
126.19999681	-23.91732000
126.39999681	-40.47736000
126.59999680	-51.51636000
126.79999680	-48.75430000
126.99999679	-39.55770000
127.19999679	-22.07800000
127.39999678	0.00000000
127.59999678	20.23868000
127.79999677	36.79564000
127.99999677	48.75430000
128.19999676	47.83464000
128.39999676	43.23634000
128.59999675	28.51562000
128.79999675	9.19660400
128.99999674	-11.95866000
129.19999674	-29.43836000
129.39999673	-45.99532000
129.59999673	-50.59670000
129.79999672	-45.07566000
129.99999672	-32.19734000
130.19999671	-8.27694300
130.39999671	8.27694300
130.59999670	25.75664000
130.79999670	41.39702000
130.99999669	48.75430000
131.19999669	48.75430000
131.39999668	36.79564000
131.59999668	19.31594000
131.79999667	0.00000000
131.99999667	-21.15834000
132.19999666	-39.55770000
132.39999666	-49.67704000
132.59999665	-50.59670000
132.79999665	-42.31668000
132.99999664	-25.75664000
133.19999664	-5.51796200
133.39999663	15.63730000
133.59999662	32.19734000
133.79999662	45.99532000
133.99999661	48.75430000
134.19999661	42.31668000
134.39999660	29.43836000
134.59999660	11.03900000
134.79999659	-10.11934000
134.99999659	-29.43836000
135.19999658	-45.99532000
135.39999658	-50.59670000
135.59999657	-47.83464000
135.79999657	-34.95632000
135.99999656	-16.55696000
136.19999656	3.67864200
136.39999655	23.91732000
136.59999655	40.47736000
136.79999654	46.91498000
136.99999654	47.83464000
137.19999653	40.47736000
137.39999653	21.15834000
137.59999652	2.75898100
137.79999652	-19.31594000
137.99999651	-34.03666000
138.19999651	-48.75430000
138.39999650	-50.59670000
138.59999650	-44.15600000
138.79999649	-28.51562000
138.99999649	-7.35728300
139.19999648	12.87832000
139.39999648	31.27768000
139.59999647	43.23634000
139.79999647	48.75430000
139.99999646	45.07566000
140.19999646	34.03666000
140.39999645	15.63730000
140.59999645	-6.43762300
140.79999644	-26.67630000
140.99999644	-43.23634000
141.19999643	-50.59670000
141.39999643	-49.67704000
141.59999642	-37.71530000
141.79999642	-21.15834000
141.99999641	0.91966040
142.19999641	21.15834000
142.39999640	36.79564000
142.59999640	45.99532000
142.79999639	47.83464000
142.99999639	40.47736000
143.19999638	24.83698000
143.39999638	6.43762300
143.59999637	-15.63730000
143.79999637	-35.87598000
143.99999636	-48.75430000
144.19999636	-51.51636000
144.39999635	-45.99532000
144.59999635	-23.91732000
144.79999634	-11.03900000
144.99999634	10.11934000
145.19999633	28.51562000
145.39999633	43.23634000
145.59999632	47.83464000
145.79999632	44.15600000
145.99999631	35.87598000
146.19999631	20.23868000
146.39999630	-4.59830200
146.59999630	-24.83698000
146.79999629	-41.39702000
146.99999629	-50.59670000
147.19999628	-49.67704000
147.39999628	-40.47736000
147.59999627	-22.07800000
147.79999627	-1.83932100
147.99999626	17.47662000
148.19999626	35.87598000
148.39999625	46.91498000
148.59999625	47.83464000
148.79999624	41.39702000
148.99999624	32.19734000
149.19999623	9.19660400
149.39999623	-12.87832000
149.59999622	-32.19734000
149.79999622	-44.15600000
149.99999621	-51.51636000
150.19999621	-45.99532000
150.39999620	-34.03666000
150.59999620	-15.63730000
150.79999619	7.35728300
150.99999619	25.75664000
151.19999618	37.71530000
151.39999618	47.83464000
151.59999617	48.75430000
151.79999617	37.71530000
151.99999616	21.15834000
152.19999616	0.00000000
152.39999615	-22.07800000
152.59999615	-37.71530000
152.79999614	-48.75430000
152.99999613	-49.67704000
153.19999613	-42.31668000
153.39999612	-26.67630000
153.59999612	-3.67864200
153.79999611	15.63730000
153.99999611	34.03666000
154.19999610	46.91498000
154.39999610	49.67704000
154.59999609	44.15600000
154.79999609	31.27768000
154.99999608	13.79798000
155.19999608	-7.35728300
155.39999607	-29.43836000
155.59999607	-45.99532000
155.79999606	-48.75430000
155.99999606	-45.99532000
156.19999605	-29.43836000
156.39999605	-14.71764000
156.59999604	3.67864200
156.79999604	23.91732000
156.99999603	38.63496000
157.19999603	48.75430000
157.39999602	48.75430000
157.59999602	39.55770000
157.79999601	27.59596000
157.99999601	4.59830200
158.19999600	-17.47662000
158.39999600	-32.19734000
158.59999599	-46.91498000
158.79999599	-51.51636000
158.99999598	-43.23634000
159.19999598	-28.51562000
159.39999597	-9.19660400
159.59999597	12.87832000
159.79999596	31.27768000
159.99999596	44.15600000
160.19999595	49.67704000
160.39999595	46.91498000
160.59999594	37.71530000
160.79999594	17.47662000
160.99999593	-4.59830200
161.19999593	-24.83698000
161.39999592	-41.39702000
161.59999592	-48.75430000
161.79999591	-46.91498000
161.99999591	-38.63496000
162.19999590	-21.15834000
162.39999590	0.91966040
162.59999589	21.15834000
162.79999589	35.87598000
162.99999588	47.83464000
163.19999588	48.75430000
163.39999587	41.39702000
163.59999587	27.59596000
163.79999586	6.43762300
163.99999586	-14.71764000
164.19999585	-33.11700000
164.39999585	-44.15600000
164.59999584	-49.67704000
164.79999584	-44.15600000
164.99999583	-21.15834000
165.19999583	-11.95866000
165.39999582	10.11934000
165.59999582	29.43836000
165.79999581	45.07566000
165.99999581	50.59670000
166.19999580	46.91498000
166.39999580	35.87598000
166.59999579	19.31594000
166.79999579	-2.75898100
166.99999578	-23.91732000
167.19999578	-35.87598000
167.39999577	-47.83464000
167.59999577	-49.67704000
167.79999576	-35.87598000
167.99999576	-23.91732000
168.19999575	-3.67864200
168.39999575	18.39628000
168.59999574	34.95632000
168.79999574	45.99532000
168.99999573	49.67704000
169.19999573	43.23634000
169.39999572	29.43836000
169.59999572	9.19660400
169.79999571	-11.03900000
169.99999571	-30.35802000
170.19999570	-45.99532000
170.39999570	-51.51636000
170.59999569	-46.91498000
170.79999569	-34.95632000
170.99999568	-15.63730000
171.19999568	6.43762300
171.39999567	24.83698000
171.59999567	39.55770000
171.79999566	49.67704000
171.99999565	47.83464000
172.19999565	34.95632000
172.39999564	21.15834000
172.59999564	0.00000000
172.79999563	-20.23868000
172.99999563	-37.71530000
173.19999562	-48.75430000
173.39999562	-49.67704000
173.59999561	-42.31668000
173.79999561	-27.59596000
173.99999560	-6.43762300
174.19999560	13.79798000
174.39999559	24.83698000
174.59999559	45.07566000
174.79999558	48.75430000
174.99999558	43.23634000
175.19999557	33.11700000
175.39999557	13.79798000
175.59999556	-7.35728300
175.79999556	-26.67630000
175.99999555	-44.15600000
176.19999555	-51.51636000
176.39999554	-49.67704000
176.59999554	-34.95632000
176.79999553	-17.47662000
176.99999553	3.67864200
177.19999552	16.55696000
177.39999552	38.63496000
177.59999551	48.75430000
177.79999551	48.75430000
177.99999550	43.23634000
178.19999550	23.91732000
178.39999549	2.75898100
178.59999549	-17.47662000
178.79999548	-36.79564000
178.99999548	-46.91498000
179.19999547	-52.43602000
179.39999547	-45.07566000
179.59999546	-30.35802000
179.79999546	-11.03900000
179.99999545	11.95866000
180.19999545	30.35802000
180.39999544	45.07566000
180.59999544	48.75430000
180.79999543	45.99532000
180.99999543	35.87598000
181.19999542	15.63730000
181.39999542	-3.67864200
181.59999541	-18.39628000
181.79999541	-40.47736000
181.99999540	-49.67704000
182.19999540	-49.67704000
182.39999539	-39.55770000
182.59999539	-22.99766000
182.79999538	0.00000000
182.99999538	18.39628000
183.19999537	36.79564000
183.39999537	45.99532000
183.59999536	48.75430000
183.79999536	41.39702000
183.99999535	28.51562000
184.19999535	6.43762300
184.39999534	-21.15834000
184.59999534	-33.11700000
184.79999533	-46.91498000
184.99999533	-50.59670000
185.19999532	-45.99532000
185.39999532	-32.19734000
185.59999531	-13.79798000
185.79999531	8.27694300
185.99999530	25.75664000
186.19999530	43.23634000
186.39999529	49.67704000
186.59999529	45.07566000
186.79999528	34.95632000
186.99999528	19.31594000
187.19999527	-2.75898100
187.39999527	-22.99766000
187.59999526	-39.55770000
187.79999526	-49.67704000
187.99999525	-49.67704000
188.19999525	-42.31668000
188.39999524	-26.67630000
188.59999524	-5.51796200
188.79999523	19.31594000
188.99999523	34.95632000
189.19999522	45.99532000
189.39999522	48.75430000
189.59999521	43.23634000
189.79999521	30.35802000
189.99999520	10.11934000
190.19999520	-10.11934000
190.39999519	-28.51562000
190.59999519	-44.15600000
190.79999518	-50.59670000
190.99999517	-44.15600000
191.19999517	-34.95632000
191.39999516	-16.55696000
191.59999516	10.11934000
191.79999515	22.99766000
191.99999515	40.47736000
192.19999514	47.83464000
192.39999514	46.91498000
192.59999513	38.63496000
192.79999513	21.15834000
192.99999512	1.83932100
193.19999512	-16.55696000
193.39999511	-35.87598000
193.59999511	-48.75430000
193.79999510	-49.67704000
193.99999510	-42.31668000
194.19999509	-29.43836000
194.39999509	-6.43762300
194.59999508	13.79798000
194.79999508	32.19734000
194.99999507	44.15600000
195.19999507	47.83464000
195.39999506	45.07566000
195.59999506	32.19734000
195.79999505	13.79798000
195.99999505	-7.35728300
196.19999504	-27.59596000
196.39999504	-42.31668000
196.59999503	-45.99532000
196.79999503	-47.83464000
196.99999502	-37.71530000
197.19999502	-19.31594000
197.39999501	1.83932100
197.59999501	22.99766000
197.79999500	38.63496000
197.99999500	46.91498000
198.19999499	51.51636000
198.39999499	41.39702000
198.59999498	24.83698000
198.79999498	4.59830200
198.99999497	-14.71764000
199.19999497	-33.11700000
199.39999496	-45.07566000
199.59999496	-49.67704000
199.79999495	-44.15600000
199.99999495	-30.35802000
200.19999494	-11.03900000
200.39999494	11.95866000
200.59999493	30.35802000
