Tid	Kanal A
(ms)	(mV)

44.39999888	-5.51796200
44.59999887	-3.67864200
44.79999887	1.83932100
44.99999886	5.51796200
45.19999886	11.03900000
45.39999885	16.55696000
45.59999885	25.75664000
45.79999884	21.15834000
45.99999884	22.99766000
46.19999883	11.03900000
46.39999883	12.87832000
46.59999882	5.51796200
46.79999882	-7.35728300
46.99999881	-13.79798000
47.19999881	-23.91732000
47.39999880	-26.67630000
47.59999880	-27.59596000
47.79999879	-23.91732000
47.99999879	-17.47662000
48.19999878	-10.11934000
48.39999878	0.91966040
48.59999877	8.27694300
48.79999877	14.71764000
48.99999876	19.31594000
49.19999876	20.23868000
49.39999875	20.23868000
49.59999875	17.47662000
49.79999874	12.87832000
49.99999874	8.27694300
50.19999873	3.67864200
50.39999873	0.91966040
50.59999872	-1.83932100
50.79999872	-6.43762300
50.99999871	-8.27694300
51.19999871	-10.11934000
51.39999870	-12.87832000
51.59999870	-16.55696000
51.79999869	-16.55696000
51.99999869	-21.15834000
52.19999868	-17.47662000
52.39999868	-11.03900000
52.59999867	-5.51796200
52.79999867	1.83932100
52.99999866	10.11934000
53.19999866	17.47662000
53.39999865	22.99766000
53.59999865	27.59596000
53.79999864	24.83698000
53.99999864	21.15834000
54.19999863	14.71764000
54.39999863	4.59830200
54.59999862	-4.59830200
54.79999862	-17.47662000
54.99999861	-21.15834000
55.19999861	-23.91732000
55.39999860	-21.15834000
55.59999860	-22.07800000
55.79999859	-18.39628000
55.99999859	-10.11934000
56.19999858	-4.59830200
56.39999858	0.91966040
56.59999857	6.43762300
56.79999857	8.27694300
56.99999856	11.03900000
57.19999856	11.03900000
57.39999855	12.87832000
57.59999854	11.03900000
57.79999854	11.95866000
57.99999853	11.95866000
58.19999853	11.95866000
58.39999852	11.03900000
58.59999852	6.43762300
58.79999851	-8.27694300
58.99999851	-7.35728300
59.19999850	-14.71764000
59.39999850	-19.31594000
59.59999849	-24.83698000
59.79999849	-25.75664000
59.99999848	-23.91732000
60.19999848	-17.47662000
60.39999847	-9.19660400
60.59999847	-0.91966040
60.79999846	10.11934000
60.99999846	18.39628000
61.19999845	24.83698000
61.39999845	25.75664000
61.59999844	25.75664000
61.79999844	21.15834000
61.99999843	13.79798000
62.19999843	4.59830200
62.39999842	-2.75898100
62.59999842	-8.27694300
62.79999841	-7.35728300
62.99999841	-12.87832000
63.19999840	-14.71764000
63.39999840	-21.15834000
63.59999839	-12.87832000
63.79999839	-11.03900000
63.99999838	-10.11934000
64.19999838	-9.19660400
64.39999837	-6.43762300
64.59999837	-1.83932100
64.79999836	0.91966040
64.99999836	5.51796200
65.19999835	11.95866000
65.39999835	15.63730000
65.59999834	20.23868000
65.79999834	22.07800000
65.99999833	21.15834000
66.19999833	18.39628000
66.39999832	11.95866000
66.59999832	5.51796200
66.79999831	-11.03900000
66.99999831	-13.79798000
67.19999830	-21.15834000
67.39999830	-28.51562000
67.59999829	-27.59596000
67.79999829	-24.83698000
67.99999828	-17.47662000
68.19999828	-9.19660400
68.39999827	-0.91966040
68.59999827	7.35728300
68.79999826	14.71764000
68.99999826	18.39628000
69.19999825	20.23868000
69.39999825	19.31594000
69.59999824	15.63730000
69.79999824	11.95866000
69.99999823	10.11934000
70.19999823	6.43762300
70.39999822	1.83932100
70.59999822	-0.91966040
70.79999821	0.91966040
70.99999821	-7.35728300
71.19999820	-12.87832000
71.39999820	-16.55696000
71.59999819	-15.63730000
71.79999819	-18.39628000
71.99999818	-19.31594000
72.19999818	-16.55696000
72.39999817	-13.79798000
72.59999817	-5.51796200
72.79999816	0.91966040
72.99999816	10.11934000
73.19999815	18.39628000
73.39999815	23.91732000
73.59999814	28.51562000
73.79999814	27.59596000
73.99999813	22.07800000
74.19999813	11.95866000
74.39999812	5.51796200
74.59999812	-4.59830200
74.79999811	-22.07800000
74.99999811	-21.15834000
75.19999810	-22.99766000
75.39999810	-24.83698000
75.59999809	-22.07800000
75.79999809	-16.55696000
75.99999808	-12.87832000
76.19999808	-4.59830200
76.39999807	1.83932100
76.59999806	5.51796200
76.79999806	7.35728300
76.99999805	9.19660400
77.19999805	12.87832000
77.39999804	11.95866000
77.59999804	12.87832000
77.79999803	12.87832000
77.99999803	12.87832000
78.19999802	11.95866000
78.39999802	9.19660400
78.59999801	5.51796200
78.79999801	-4.59830200
78.99999800	-6.43762300
79.19999800	-13.79798000
79.39999799	-20.23868000
79.59999799	-25.75664000
79.79999798	-25.75664000
79.99999798	-26.67630000
80.19999797	-18.39628000
80.39999797	-10.11934000
80.59999796	0.00000000
80.79999796	10.11934000
80.99999795	18.39628000
81.19999795	23.91732000
81.39999794	25.75664000
81.59999794	24.83698000
81.79999793	20.23868000
81.99999793	13.79798000
82.19999792	5.51796200
82.39999792	-0.91966040
82.59999791	-9.19660400
82.79999791	-12.87832000
82.99999790	-16.55696000
83.19999790	-14.71764000
83.39999789	-20.23868000
83.59999789	-12.87832000
83.79999788	-11.95866000
83.99999788	-15.63730000
84.19999787	-8.27694300
84.39999787	-6.43762300
84.59999786	-0.91966040
84.79999786	1.83932100
84.99999785	6.43762300
85.19999785	11.95866000
85.39999784	17.47662000
85.59999784	21.15834000
85.79999783	22.07800000
85.99999783	21.15834000
86.19999782	17.47662000
86.39999782	12.87832000
86.59999781	4.59830200
86.79999781	-5.51796200
86.99999780	-12.87832000
87.19999780	-22.07800000
87.39999779	-25.75664000
87.59999779	-27.59596000
87.79999778	-25.75664000
87.99999778	-16.55696000
88.19999777	-10.11934000
88.39999777	-0.91966040
88.59999776	7.35728300
88.79999776	13.79798000
88.99999775	18.39628000
89.19999775	20.23868000
89.39999774	19.31594000
89.59999774	17.47662000
89.79999773	12.87832000
89.99999773	8.27694300
90.19999772	3.67864200
90.39999772	1.83932100
90.59999771	-2.75898100
90.79999771	-5.51796200
90.99999770	-6.43762300
91.19999770	-10.11934000
91.39999769	-11.95866000
91.59999769	-15.63730000
91.79999768	-18.39628000
91.99999768	-22.99766000
92.19999767	-18.39628000
92.39999767	-12.87832000
92.59999766	-7.35728300
92.79999766	3.67864200
92.99999765	10.11934000
93.19999765	17.47662000
93.39999764	22.07800000
93.59999764	26.67630000
93.79999763	24.83698000
93.99999763	23.91732000
94.19999762	14.71764000
94.39999762	3.67864200
94.59999761	-4.59830200
94.79999761	-15.63730000
94.99999760	-20.23868000
95.19999760	-24.83698000
95.39999759	-16.55696000
95.59999758	-22.07800000
95.79999758	-15.63730000
95.99999757	-8.27694300
96.19999757	-4.59830200
96.39999756	0.00000000
96.59999756	5.51796200
96.79999755	7.35728300
96.99999755	9.19660400
97.19999754	10.11934000
97.39999754	11.03900000
97.59999753	11.95866000
97.79999753	13.79798000
97.99999752	13.79798000
98.19999752	13.79798000
98.39999751	10.11934000
98.59999751	5.51796200
98.79999750	2.75898100
98.99999750	-8.27694300
99.19999749	-14.71764000
99.39999749	-17.47662000
99.59999748	-25.75664000
99.79999748	-26.67630000
99.99999747	-25.75664000
100.19999747	-18.39628000
100.39999746	-9.19660400
100.59999746	0.00000000
100.79999745	10.11934000
100.99999745	19.31594000
101.19999744	23.91732000
101.39999744	27.59596000
101.59999743	25.75664000
101.79999743	22.07800000
101.99999742	12.87832000
102.19999742	5.51796200
102.39999741	-1.83932100
102.59999741	-6.43762300
102.79999740	-13.79798000
102.99999740	-14.71764000
103.19999739	-14.71764000
103.39999739	-11.95866000
103.59999738	-13.79798000
103.79999738	-11.03900000
103.99999737	0.00000000
104.19999737	-7.35728300
104.39999736	-6.43762300
104.59999736	0.00000000
104.79999735	0.91966040
104.99999735	4.59830200
105.19999734	9.19660400
105.39999734	16.55696000
105.59999733	20.23868000
105.79999733	22.99766000
105.99999732	22.99766000
106.19999732	19.31594000
106.39999731	12.87832000
106.59999731	4.59830200
106.79999730	-5.51796200
106.99999730	-13.79798000
107.19999729	-22.07800000
107.39999729	-28.51562000
107.59999728	-28.51562000
107.79999728	-24.83698000
107.99999727	-13.79798000
108.19999727	-10.11934000
108.39999726	-0.91966040
108.59999726	10.11934000
108.79999725	14.71764000
108.99999725	19.31594000
109.19999724	21.15834000
109.39999724	19.31594000
109.59999723	17.47662000
109.79999723	11.95866000
109.99999722	7.35728300
110.19999722	4.59830200
110.39999721	0.91966040
110.59999721	-1.83932100
110.79999720	-4.59830200
110.99999720	-7.35728300
111.19999719	-11.03900000
111.39999719	-11.95866000
111.59999718	-14.71764000
111.79999718	-17.47662000
111.99999717	-18.39628000
112.19999717	-16.55696000
112.39999716	-12.87832000
112.59999716	-4.59830200
112.79999715	1.83932100
112.99999715	9.19660400
113.19999714	17.47662000
113.39999714	25.75664000
113.59999713	26.67630000
113.79999713	25.75664000
113.99999712	22.07800000
114.19999712	16.55696000
114.39999711	5.51796200
114.59999710	-4.59830200
114.79999710	-13.79798000
114.99999709	-19.31594000
115.19999709	-22.99766000
115.39999708	-24.83698000
115.59999708	-22.07800000
115.79999707	-16.55696000
115.99999707	-6.43762300
116.19999706	-4.59830200
116.39999706	-0.91966040
116.59999705	6.43762300
116.79999705	9.19660400
116.99999704	11.03900000
117.19999704	16.55696000
117.39999703	11.95866000
117.59999703	12.87832000
117.79999702	12.87832000
117.99999702	13.79798000
118.19999701	11.95866000
118.39999701	9.19660400
118.59999700	5.51796200
118.79999700	-1.83932100
118.99999699	-6.43762300
119.19999699	-14.71764000
119.39999698	-22.07800000
119.59999698	-25.75664000
119.79999697	-26.67630000
119.99999697	-21.15834000
120.19999696	-18.39628000
120.39999696	-9.19660400
120.59999695	-0.91966040
120.79999695	11.03900000
120.99999694	19.31594000
121.19999694	26.67630000
121.39999693	27.59596000
121.59999693	24.83698000
121.79999692	21.15834000
121.99999692	13.79798000
122.19999691	4.59830200
122.39999691	-0.91966040
122.59999690	-8.27694300
122.79999690	-12.87832000
122.99999689	-13.79798000
123.19999689	-15.63730000
123.39999688	-13.79798000
123.59999688	-11.95866000
123.79999687	-11.95866000
123.99999687	-8.27694300
124.19999686	-6.43762300
124.39999686	-5.51796200
124.59999685	0.00000000
124.79999685	0.91966040
124.99999684	5.51796200
125.19999684	8.27694300
125.39999683	17.47662000
125.59999683	20.23868000
125.79999682	26.67630000
125.99999682	21.15834000
126.19999681	19.31594000
126.39999681	14.71764000
126.59999680	5.51796200
126.79999680	-3.67864200
126.99999679	-13.79798000
127.19999679	-21.15834000
127.39999678	-25.75664000
127.59999678	-27.59596000
127.79999677	-23.91732000
127.99999677	-17.47662000
128.19999676	-9.19660400
128.39999676	0.00000000
128.59999675	7.35728300
128.79999675	14.71764000
128.99999674	19.31594000
129.19999674	23.91732000
129.39999673	21.15834000
129.59999673	18.39628000
129.79999672	12.87832000
129.99999672	9.19660400
130.19999671	5.51796200
130.39999671	0.91966040
130.59999670	-1.83932100
130.79999670	-3.67864200
130.99999669	-5.51796200
131.19999669	-10.11934000
131.39999668	-11.95866000
131.59999668	-14.71764000
131.79999667	-18.39628000
131.99999667	-17.47662000
132.19999666	-15.63730000
132.39999666	-12.87832000
132.59999665	-7.35728300
132.79999665	1.83932100
132.99999664	10.11934000
133.19999664	22.07800000
133.39999663	25.75664000
133.59999662	27.59596000
133.79999662	28.51562000
133.99999661	23.91732000
134.19999661	14.71764000
134.39999660	11.03900000
134.59999660	-3.67864200
134.79999659	-13.79798000
134.99999659	-20.23868000
135.19999658	-26.67630000
135.39999658	-23.91732000
135.59999657	-21.15834000
135.79999657	-15.63730000
135.99999656	-10.11934000
136.19999656	-4.59830200
136.39999655	0.00000000
136.59999655	4.59830200
136.79999654	9.19660400
136.99999654	10.11934000
137.19999653	11.95866000
137.39999653	13.79798000
137.59999652	13.79798000
137.79999652	20.23868000
137.99999651	13.79798000
138.19999651	13.79798000
138.39999650	9.19660400
138.59999650	5.51796200
138.79999649	0.00000000
138.99999649	-5.51796200
139.19999648	-12.87832000
139.39999648	-19.31594000
139.59999647	-23.91732000
139.79999647	-25.75664000
139.99999646	-23.91732000
140.19999646	-17.47662000
140.39999645	-9.19660400
140.59999645	2.75898100
140.79999644	11.95866000
140.99999644	20.23868000
141.19999643	24.83698000
141.39999643	26.67630000
141.59999642	25.75664000
141.79999642	19.31594000
141.99999641	15.63730000
142.19999641	6.43762300
142.39999640	-0.91966040
142.59999640	-8.27694300
142.79999639	-13.79798000
142.99999639	-14.71764000
143.19999638	-13.79798000
143.39999638	-12.87832000
143.59999637	-12.87832000
143.79999637	-11.03900000
143.99999636	-8.27694300
144.19999636	-6.43762300
144.39999635	-5.51796200
144.59999635	0.00000000
144.79999634	1.83932100
144.99999634	8.27694300
145.19999633	11.03900000
145.39999633	16.55696000
145.59999632	21.15834000
145.79999632	20.23868000
145.99999631	22.99766000
146.19999631	20.23868000
146.39999630	13.79798000
146.59999630	4.59830200
146.79999629	-3.67864200
146.99999629	-14.71764000
147.19999628	-22.07800000
147.39999628	-26.67630000
147.59999627	-25.75664000
147.79999627	-23.91732000
147.99999626	-17.47662000
148.19999626	-9.19660400
148.39999625	0.00000000
148.59999625	8.27694300
148.79999624	14.71764000
148.99999624	19.31594000
149.19999623	16.55696000
149.39999623	19.31594000
149.59999622	18.39628000
149.79999622	15.63730000
149.99999621	9.19660400
150.19999621	5.51796200
150.39999620	0.91966040
150.59999620	-0.91966040
150.79999619	-3.67864200
150.99999619	-6.43762300
151.19999618	-9.19660400
151.39999618	-12.87832000
151.59999617	-16.55696000
151.79999617	-17.47662000
151.99999616	-19.31594000
152.19999616	-16.55696000
152.39999615	-11.95866000
152.59999615	-5.51796200
152.79999614	1.83932100
152.99999613	10.11934000
153.19999613	22.07800000
153.39999612	22.99766000
153.59999612	26.67630000
153.79999611	22.07800000
153.99999611	21.15834000
154.19999610	14.71764000
154.39999610	0.91966040
154.59999609	-4.59830200
154.79999609	-12.87832000
154.99999608	-19.31594000
155.19999608	-22.07800000
155.39999607	-24.83698000
155.59999607	-21.15834000
155.79999606	-17.47662000
155.99999606	-11.03900000
156.19999605	-4.59830200
156.39999605	0.91966040
156.59999604	7.35728300
156.79999604	9.19660400
156.99999603	11.03900000
157.19999603	13.79798000
157.39999602	12.87832000
157.59999602	12.87832000
157.79999601	15.63730000
157.99999601	13.79798000
158.19999600	11.95866000
158.39999600	11.95866000
158.59999599	7.35728300
158.79999599	0.91966040
158.99999598	-7.35728300
159.19999598	-13.79798000
159.39999597	-19.31594000
159.59999597	-23.91732000
159.79999596	-25.75664000
159.99999596	-24.83698000
160.19999595	-19.31594000
160.39999595	-9.19660400
160.59999594	1.83932100
160.79999594	10.11934000
160.99999593	19.31594000
161.19999593	25.75664000
161.39999592	26.67630000
161.59999592	25.75664000
161.79999591	22.07800000
161.99999591	14.71764000
162.19999590	7.35728300
162.39999590	0.00000000
162.59999589	-7.35728300
162.79999589	-11.95866000
162.99999588	-10.11934000
163.19999588	-13.79798000
163.39999587	-13.79798000
163.59999587	-12.87832000
163.79999586	-11.03900000
163.99999586	-8.27694300
164.19999585	-7.35728300
164.39999585	-2.75898100
164.59999584	-1.83932100
164.79999584	1.83932100
164.99999583	5.51796200
165.19999583	10.11934000
165.39999582	16.55696000
165.59999582	21.15834000
165.79999581	24.83698000
165.99999581	21.15834000
166.19999580	20.23868000
166.39999580	17.47662000
166.59999579	5.51796200
166.79999579	-3.67864200
166.99999578	-12.87832000
167.19999578	-21.15834000
167.39999577	-25.75664000
167.59999577	-26.67630000
167.79999576	-24.83698000
167.99999576	-18.39628000
168.19999575	-10.11934000
168.39999575	0.00000000
168.59999574	8.27694300
168.79999574	14.71764000
168.99999573	19.31594000
169.19999573	21.15834000
169.39999572	20.23868000
169.59999572	17.47662000
169.79999571	14.71764000
169.99999571	11.03900000
170.19999570	4.59830200
170.39999570	5.51796200
170.59999569	-0.91966040
170.79999569	-3.67864200
170.99999568	-4.59830200
171.19999568	-9.19660400
171.39999567	-11.95866000
171.59999567	-15.63730000
171.79999566	-19.31594000
171.99999565	-19.31594000
172.19999565	-16.55696000
172.39999564	-12.87832000
172.59999564	-7.35728300
172.79999563	3.67864200
172.99999563	10.11934000
173.19999562	19.31594000
173.39999562	22.07800000
173.59999561	28.51562000
173.79999561	30.35802000
173.99999560	24.83698000
174.19999560	14.71764000
174.39999559	2.75898100
174.59999559	-5.51796200
174.79999558	-15.63730000
174.99999558	-22.07800000
175.19999557	-25.75664000
175.39999557	-23.91732000
175.59999556	-22.07800000
175.79999556	-16.55696000
175.99999555	-11.03900000
176.19999555	-4.59830200
176.39999554	0.91966040
176.59999554	5.51796200
176.79999553	8.27694300
176.99999553	11.03900000
177.19999552	11.95866000
177.39999552	11.95866000
177.59999551	13.79798000
177.79999551	11.95866000
177.99999550	13.79798000
178.19999550	11.95866000
178.39999549	11.95866000
178.59999549	5.51796200
178.79999548	0.91966040
178.99999548	-5.51796200
179.19999547	-13.79798000
179.39999547	-20.23868000
179.59999546	-22.99766000
179.79999546	-27.59596000
179.99999545	-24.83698000
180.19999545	-17.47662000
180.39999544	-10.11934000
180.59999544	0.91966040
180.79999543	10.11934000
180.99999543	20.23868000
181.19999542	24.83698000
181.39999542	26.67630000
181.59999541	24.83698000
181.79999541	22.99766000
181.99999540	14.71764000
182.19999540	6.43762300
182.39999539	-4.59830200
182.59999539	-8.27694300
182.79999538	-11.95866000
182.99999538	-11.03900000
183.19999537	-17.47662000
183.39999537	-13.79798000
183.59999536	-20.23868000
183.79999536	-11.03900000
183.99999535	-8.27694300
184.19999535	-5.51796200
184.39999534	-4.59830200
184.59999534	-1.83932100
184.79999533	0.91966040
184.99999533	6.43762300
185.19999532	11.95866000
185.39999532	16.55696000
185.59999531	20.23868000
185.79999531	23.91732000
185.99999530	21.15834000
186.19999530	19.31594000
186.39999529	13.79798000
186.59999529	3.67864200
186.79999528	-4.59830200
186.99999528	-10.11934000
187.19999527	-21.15834000
187.39999527	-26.67630000
187.59999526	-29.43836000
187.79999526	-22.99766000
187.99999525	-18.39628000
188.19999525	-11.95866000
188.39999524	-0.91966040
188.59999524	8.27694300
188.79999523	15.63730000
188.99999523	19.31594000
189.19999522	21.15834000
189.39999522	20.23868000
189.59999521	18.39628000
189.79999521	13.79798000
189.99999520	9.19660400
190.19999520	5.51796200
190.39999519	0.91966040
190.59999519	-0.91966040
190.79999518	-3.67864200
190.99999517	-8.27694300
191.19999517	-10.11934000
191.39999516	-11.95866000
191.59999516	-18.39628000
191.79999515	-18.39628000
191.99999515	-18.39628000
192.19999514	-15.63730000
192.39999514	-13.79798000
192.59999513	-6.43762300
192.79999513	1.83932100
192.99999512	10.11934000
193.19999512	18.39628000
193.39999511	24.83698000
193.59999511	25.75664000
193.79999510	26.67630000
193.99999510	22.99766000
194.19999509	13.79798000
194.39999509	4.59830200
194.59999508	-4.59830200
194.79999508	-14.71764000
194.99999507	-20.23868000
195.19999507	-22.07800000
195.39999506	-22.99766000
195.59999506	-22.99766000
195.79999505	-16.55696000
195.99999505	-11.95866000
196.19999504	-7.35728300
196.39999504	0.91966040
196.59999503	6.43762300
196.79999503	7.35728300
196.99999502	10.11934000
197.19999502	11.95866000
197.39999501	11.95866000
197.59999501	13.79798000
197.79999500	14.71764000
197.99999500	13.79798000
198.19999499	11.95866000
198.39999499	10.11934000
198.59999498	3.67864200
198.79999498	0.91966040
198.99999497	-6.43762300
199.19999497	-12.87832000
199.39999496	-21.15834000
199.59999496	-26.67630000
199.79999495	-24.83698000
199.99999495	-23.91732000
200.19999494	-20.23868000
200.39999494	-9.19660400
200.59999493	0.00000000
