Tid	Kanal A
16.19999959	-9.19660400
16.39999959	-11.95866000
16.59999958	-17.47662000
16.79999958	-20.23868000
16.99999957	-22.99766000
17.19999957	-22.99766000
17.39999956	-22.99766000
17.59999956	-19.31594000
17.79999955	-13.79798000
17.99999955	-7.35728300
18.19999954	-1.83932100
18.39999954	4.59830200
18.59999953	11.03900000
18.79999953	17.47662000
18.99999952	22.99766000
19.19999951	24.83698000
19.39999951	25.75664000
19.59999950	23.91732000
19.79999950	22.07800000
19.99999949	16.55696000
20.19999949	8.27694300
20.39999948	0.91966040
20.59999948	-3.67864200
20.79999947	-15.63730000
20.99999947	-22.07800000
21.19999946	-27.59596000
21.39999946	-29.43836000
21.59999945	-30.35802000
21.79999945	-27.59596000
21.99999944	-22.99766000
22.19999944	-17.47662000
22.39999943	-9.19660400
22.59999943	-0.91966040
22.79999942	6.43762300
22.99999942	16.55696000
23.19999941	22.07800000
23.39999941	26.67630000
23.59999940	29.43836000
23.79999940	29.43836000
23.99999939	25.75664000
24.19999939	22.07800000
24.39999938	17.47662000
24.59999938	8.27694300
24.79999937	2.75898100
24.99999937	-6.43762300
25.19999936	-15.63730000
25.39999936	-22.07800000
25.59999935	-26.67630000
25.79999935	-28.51562000
25.99999934	-26.67630000
26.19999934	-23.91732000
26.39999933	-19.31594000
26.59999933	-14.71764000
26.79999932	-7.35728300
26.99999932	0.91966040
27.19999931	4.59830200
27.39999931	13.79798000
27.59999930	18.39628000
27.79999930	20.23868000
27.99999929	21.15834000
28.19999929	22.07800000
28.39999928	18.39628000
28.59999928	13.79798000
28.79999927	10.11934000
28.99999927	3.67864200
29.19999926	-1.83932100
29.39999926	-8.27694300
29.59999925	-11.03900000
29.79999925	-14.71764000
29.99999924	-16.55696000
30.19999924	-16.55696000
30.39999923	-16.55696000
30.59999923	-15.63730000
30.79999922	-11.95866000
30.99999922	-4.59830200
31.19999921	-1.83932100
31.39999921	0.00000000
31.59999920	5.51796200
31.79999920	6.43762300
31.99999919	11.03900000
32.19999919	9.19660400
32.39999918	7.35728300
32.59999918	6.43762300
32.79999917	7.35728300
32.99999917	5.51796200
33.19999916	7.35728300
33.39999916	1.83932100
33.59999915	0.00000000
33.79999915	0.00000000
33.99999914	0.00000000
34.19999914	-0.91966040
34.39999913	0.91966040
34.59999913	-0.91966040
34.79999912	0.00000000
34.99999912	-1.83932100
35.19999911	0.91966040
35.39999911	-0.91966040
35.59999910	-1.83932100
35.79999910	-3.67864200
35.99999909	-4.59830200
36.19999909	-2.75898100
36.39999908	-7.35728300
36.59999908	-6.43762300
36.79999907	-7.35728300
36.99999907	-8.27694300
37.19999906	-7.35728300
37.39999906	-6.43762300
37.59999905	-5.51796200
37.79999905	0.00000000
37.99999904	5.51796200
38.19999903	1.83932100
38.39999903	11.03900000
38.59999902	11.03900000
38.79999902	14.71764000
38.99999901	14.71764000
39.19999901	12.87832000
39.39999900	11.03900000
39.59999900	7.35728300
39.79999899	0.91966040
39.99999899	-1.83932100
40.19999898	-8.27694300
40.39999898	-11.95866000
40.59999897	-14.71764000
40.79999897	-21.15834000
40.99999896	-21.15834000
41.19999896	-22.07800000
41.39999895	-22.07800000
41.59999895	-17.47662000
41.79999894	-11.03900000
41.99999894	-8.27694300
42.19999893	1.83932100
42.39999893	9.19660400
42.59999892	15.63730000
42.79999892	22.07800000
42.99999891	23.91732000
43.19999891	27.59596000
43.39999890	25.75664000
43.59999890	28.51562000
43.79999889	21.15834000
43.99999889	14.71764000
44.19999888	0.91966040
44.39999888	-2.75898100
44.59999887	-11.03900000
44.79999887	-17.47662000
44.99999886	-23.91732000
45.19999886	-26.67630000
45.39999885	-30.35802000
45.59999885	-29.43836000
45.79999884	-25.75664000
45.99999884	-19.31594000
46.19999883	-13.79798000
46.39999883	-12.87832000
46.59999882	2.75898100
46.79999882	11.95866000
46.99999881	18.39628000
47.19999881	24.83698000
47.39999880	28.51562000
47.59999880	31.27768000
47.79999879	27.59596000
47.99999879	23.91732000
48.19999878	20.23868000
48.39999878	13.79798000
48.59999877	-3.67864200
48.79999877	-4.59830200
48.99999876	-11.95866000
49.19999876	-19.31594000
49.39999875	-25.75664000
49.59999875	-27.59596000
49.79999874	-28.51562000
49.99999874	-28.51562000
50.19999873	-25.75664000
50.39999873	-19.31594000
50.59999872	-11.03900000
50.79999872	-2.75898100
50.99999871	4.59830200
51.19999871	11.03900000
51.39999870	16.55696000
51.59999870	22.99766000
51.79999869	24.83698000
51.99999869	24.83698000
52.19999868	23.91732000
52.39999868	22.07800000
52.59999867	16.55696000
52.79999867	9.19660400
52.99999866	1.83932100
53.19999866	-1.83932100
53.39999865	-8.27694300
53.59999865	-14.71764000
53.79999864	-16.55696000
53.99999864	-20.23868000
54.19999863	-21.15834000
54.39999863	-16.55696000
54.59999862	-10.11934000
54.79999862	-11.03900000
54.99999861	-6.43762300
55.19999861	-9.19660400
55.39999860	2.75898100
55.59999860	7.35728300
55.79999859	10.11934000
55.99999859	11.95866000
56.19999858	12.87832000
56.39999858	13.79798000
56.59999857	11.03900000
56.79999857	5.51796200
56.99999856	8.27694300
57.19999856	3.67864200
57.39999855	1.83932100
57.59999854	0.00000000
57.79999854	-2.75898100
57.99999853	-4.59830200
58.19999853	-5.51796200
58.39999852	-5.51796200
58.59999852	-4.59830200
58.79999851	-4.59830200
58.99999851	-3.67864200
59.19999850	-2.75898100
59.39999850	-1.83932100
59.59999849	-1.83932100
59.79999849	-1.83932100
59.99999848	-0.91966040
60.19999848	-2.75898100
60.39999847	-1.83932100
60.59999847	-3.67864200
60.79999846	-1.83932100
60.99999846	-1.83932100
61.19999845	-2.75898100
61.39999845	0.00000000
61.59999844	0.00000000
61.79999844	2.75898100
61.99999843	5.51796200
62.19999843	7.35728300
62.39999842	9.19660400
62.59999842	11.95866000
62.79999841	11.03900000
62.99999841	12.87832000
63.19999840	10.11934000
63.39999840	9.19660400
63.59999839	5.51796200
63.79999839	1.83932100
63.99999838	-1.83932100
64.19999838	-6.43762300
64.39999837	-11.03900000
64.59999837	-14.71764000
64.79999836	-16.55696000
64.99999836	-20.23868000
65.19999835	-17.47662000
65.39999835	-14.71764000
65.59999834	-7.35728300
65.79999834	-7.35728300
65.99999833	-1.83932100
66.19999833	6.43762300
66.39999832	11.03900000
66.59999832	16.55696000
66.79999831	21.15834000
66.99999831	23.91732000
67.19999830	28.51562000
67.39999830	22.99766000
67.59999829	20.23868000
67.79999829	14.71764000
67.99999828	9.19660400
68.19999828	0.91966040
68.39999827	-7.35728300
68.59999827	-14.71764000
68.79999826	-21.15834000
68.99999826	-26.67630000
69.19999825	-29.43836000
69.39999825	-31.27768000
69.59999824	-27.59596000
69.79999824	-23.91732000
69.99999823	-16.55696000
70.19999823	-9.19660400
70.39999822	0.00000000
70.59999822	8.27694300
70.79999821	17.47662000
70.99999821	24.83698000
71.19999820	26.67630000
71.39999820	30.35802000
71.59999819	31.27768000
71.79999819	26.67630000
71.99999818	22.99766000
72.19999818	16.55696000
72.39999817	10.11934000
72.59999817	0.91966040
72.79999816	-9.19660400
72.99999816	-15.63730000
73.19999815	-23.91732000
73.39999815	-27.59596000
73.59999814	-28.51562000
73.79999814	-31.27768000
73.99999813	-26.67630000
74.19999813	-19.31594000
74.39999812	-14.71764000
74.59999812	-7.35728300
74.79999811	1.83932100
74.99999811	8.27694300
75.19999810	16.55696000
75.39999810	20.23868000
75.59999809	24.83698000
75.79999809	26.67630000
75.99999808	27.59596000
76.19999808	24.83698000
76.39999807	19.31594000
76.59999806	11.95866000
76.79999806	7.35728300
76.99999805	-1.83932100
77.19999805	-7.35728300
77.39999804	-13.79798000
77.59999804	-18.39628000
77.79999803	-22.99766000
77.99999803	-23.91732000
78.19999802	-22.99766000
78.39999802	-21.15834000
78.59999801	-16.55696000
78.79999801	-11.03900000
78.99999800	-5.51796200
79.19999800	0.91966040
79.39999799	5.51796200
79.59999799	9.19660400
79.79999798	12.87832000
79.99999798	16.55696000
80.19999797	15.63730000
80.39999797	16.55696000
80.59999796	13.79798000
80.79999796	11.03900000
80.99999795	7.35728300
81.19999795	4.59830200
81.39999794	-0.91966040
81.59999794	-3.67864200
81.79999793	-6.43762300
81.99999793	-7.35728300
82.19999792	-9.19660400
82.39999792	-7.35728300
82.59999791	-7.35728300
82.79999791	-6.43762300
82.99999790	-4.59830200
83.19999790	-2.75898100
83.39999789	-0.91966040
83.59999789	0.00000000
83.79999788	0.91966040
83.99999788	0.91966040
84.19999787	0.00000000
84.39999787	0.91966040
84.59999786	1.83932100
84.79999786	0.91966040
84.99999785	1.83932100
85.19999785	0.91966040
85.39999784	1.83932100
85.59999784	2.75898100
85.79999783	1.83932100
85.99999783	4.59830200
86.19999782	6.43762300
86.39999782	11.95866000
86.59999781	8.27694300
86.79999781	8.27694300
86.99999780	7.35728300
87.19999780	7.35728300
87.39999779	5.51796200
87.59999779	0.91966040
87.79999778	-1.83932100
87.99999778	-4.59830200
88.19999777	-8.27694300
88.39999777	-11.03900000
88.59999776	-15.63730000
88.79999776	-15.63730000
88.99999775	-14.71764000
89.19999775	-14.71764000
89.39999774	-12.87832000
89.59999774	-8.27694300
89.79999773	-2.75898100
89.99999773	0.91966040
90.19999772	9.19660400
90.39999772	12.87832000
90.59999771	17.47662000
90.79999771	19.31594000
90.99999770	22.99766000
91.19999770	21.15834000
91.39999769	19.31594000
91.59999769	15.63730000
91.79999768	11.03900000
91.99999768	3.67864200
92.19999767	-3.67864200
92.39999767	-10.11934000
92.59999766	-16.55696000
92.79999766	-21.15834000
92.99999765	-25.75664000
93.19999765	-27.59596000
93.39999764	-26.67630000
93.59999764	-22.07800000
93.79999763	-19.31594000
93.99999763	-9.19660400
94.19999762	-2.75898100
94.39999762	1.83932100
94.59999761	14.71764000
94.79999761	20.23868000
94.99999760	24.83698000
95.19999760	32.19734000
95.39999759	30.35802000
95.59999758	28.51562000
95.79999758	26.67630000
95.99999757	22.07800000
96.19999757	11.95866000
96.39999756	5.51796200
96.59999756	-4.59830200
96.79999755	-9.19660400
96.99999755	-21.15834000
97.19999754	-26.67630000
97.39999754	-30.35802000
97.59999753	-32.19734000
97.79999753	-29.43836000
97.99999752	-25.75664000
98.19999752	-21.15834000
98.39999751	-11.95866000
98.59999751	-4.59830200
98.79999750	4.59830200
98.99999750	8.27694300
99.19999749	20.23868000
99.39999749	25.75664000
99.59999748	28.51562000
99.79999748	27.59596000
99.99999747	25.75664000
100.19999747	22.07800000
100.39999746	17.47662000
100.59999746	10.11934000
100.79999745	2.75898100
100.99999745	-4.59830200
101.19999744	-15.63730000
101.39999744	-17.47662000
101.59999743	-22.99766000
101.79999743	-24.83698000
101.99999742	-26.67630000
102.19999742	-22.99766000
102.39999741	-19.31594000
102.59999741	-15.63730000
102.79999740	-10.11934000
102.99999740	0.00000000
103.19999739	4.59830200
103.39999739	9.19660400
103.59999738	16.55696000
103.79999738	18.39628000
103.99999737	19.31594000
104.19999737	22.07800000
104.39999736	18.39628000
104.59999736	15.63730000
104.79999735	11.95866000
104.99999735	9.19660400
105.19999734	0.91966040
105.39999734	-1.83932100
105.59999733	-5.51796200
105.79999733	-9.19660400
105.99999732	-11.95866000
106.19999732	-12.87832000
106.39999731	-12.87832000
106.59999731	-11.95866000
106.79999730	-9.19660400
106.99999730	-6.43762300
107.19999729	-0.91966040
107.39999729	-1.83932100
107.59999728	0.91966040
107.79999728	0.00000000
107.99999727	3.67864200
108.19999727	4.59830200
108.39999726	4.59830200
108.59999726	3.67864200
108.79999725	2.75898100
108.99999725	2.75898100
109.19999724	1.83932100
109.39999724	0.91966040
109.59999723	0.91966040
109.79999723	1.83932100
109.99999722	0.91966040
110.19999722	1.83932100
110.39999721	2.75898100
110.59999721	4.59830200
110.79999720	0.91966040
110.99999720	3.67864200
111.19999719	1.83932100
111.39999719	0.00000000
111.59999718	0.00000000
111.79999718	-2.75898100
111.99999717	-4.59830200
112.19999717	-8.27694300
112.39999716	-9.19660400
112.59999716	-11.95866000
112.79999715	-11.03900000
112.99999715	-11.95866000
113.19999714	-9.19660400
113.39999714	-6.43762300
113.59999713	-2.75898100
113.79999713	-1.83932100
113.99999712	5.51796200
114.19999712	9.19660400
114.39999711	14.71764000
114.59999710	15.63730000
114.79999710	19.31594000
114.99999709	18.39628000
115.19999709	19.31594000
115.39999708	16.55696000
115.59999708	11.03900000
115.79999707	4.59830200
115.99999707	-1.83932100
116.19999706	-7.35728300
116.39999706	-12.87832000
116.59999705	-17.47662000
116.79999705	-20.23868000
116.99999704	-22.99766000
117.19999704	-23.91732000
117.39999703	-22.99766000
117.59999703	-19.31594000
117.79999702	-13.79798000
117.99999702	-8.27694300
118.19999701	-2.75898100
118.39999701	5.51796200
118.59999700	11.03900000
118.79999700	18.39628000
118.99999699	22.07800000
119.19999699	24.83698000
119.39999698	23.91732000
119.59999698	23.91732000
119.79999697	22.07800000
119.99999697	15.63730000
120.19999696	10.11934000
120.39999696	4.59830200
120.59999695	-7.35728300
120.79999695	-14.71764000
120.99999694	-22.99766000
121.19999694	-26.67630000
121.39999693	-29.43836000
121.59999693	-30.35802000
121.79999692	-26.67630000
121.99999692	-24.83698000
122.19999691	-17.47662000
122.39999691	-10.11934000
122.59999690	-0.91966040
122.79999690	8.27694300
122.99999689	15.63730000
123.19999689	22.99766000
123.39999688	25.75664000
123.59999688	31.27768000
123.79999687	30.35802000
123.99999687	27.59596000
124.19999686	22.99766000
124.39999686	17.47662000
124.59999685	10.11934000
124.79999685	1.83932100
124.99999684	-8.27694300
125.19999684	-15.63730000
125.39999683	-22.07800000
125.59999683	-24.83698000
125.79999682	-27.59596000
125.99999682	-27.59596000
126.19999681	-24.83698000
126.39999681	-13.79798000
126.59999680	-12.87832000
126.79999680	-6.43762300
126.99999679	0.91966040
127.19999679	6.43762300
127.39999678	13.79798000
127.59999678	18.39628000
127.79999677	21.15834000
127.99999677	21.15834000
128.19999676	21.15834000
128.39999676	19.31594000
128.59999675	11.03900000
128.79999675	10.11934000
128.99999674	5.51796200
129.19999674	-1.83932100
129.39999673	-7.35728300
129.59999673	-11.03900000
129.79999672	-15.63730000
129.99999672	-17.47662000
130.19999671	-18.39628000
130.39999671	-18.39628000
130.59999670	-13.79798000
130.79999670	-11.03900000
130.99999669	-7.35728300
131.19999669	-4.59830200
131.39999668	0.00000000
131.59999668	3.67864200
131.79999667	7.35728300
131.99999667	9.19660400
132.19999666	8.27694300
132.39999666	9.19660400
132.59999665	8.27694300
132.79999665	5.51796200
132.99999664	3.67864200
133.19999664	3.67864200
133.39999663	1.83932100
133.59999662	0.00000000
133.79999662	0.00000000
133.99999661	-1.83932100
134.19999661	-1.83932100
134.39999660	0.00000000
134.59999660	0.00000000
134.79999659	0.91966040
134.99999659	0.00000000
135.19999658	-1.83932100
135.39999658	-0.91966040
135.59999657	-3.67864200
135.79999657	-0.91966040
135.99999656	-3.67864200
136.19999656	-5.51796200
136.39999655	-5.51796200
136.59999655	-7.35728300
136.79999654	-5.51796200
136.99999654	-8.27694300
137.19999653	-7.35728300
137.39999653	-7.35728300
137.59999652	-2.75898100
137.79999652	0.91966040
137.99999651	4.59830200
138.19999651	6.43762300
138.39999650	10.11934000
138.59999650	12.87832000
138.79999649	12.87832000
138.99999649	15.63730000
139.19999648	12.87832000
139.39999648	11.95866000
139.59999647	8.27694300
139.79999647	1.83932100
139.99999646	-0.91966040
140.19999646	-7.35728300
140.39999645	-13.79798000
140.59999645	-17.47662000
140.79999644	-19.31594000
140.99999644	-22.07800000
141.19999643	-15.63730000
141.39999643	-19.31594000
141.59999642	-16.55696000
141.79999642	-11.03900000
141.99999641	-4.59830200
142.19999641	1.83932100
142.39999640	9.19660400
142.59999640	14.71764000
142.79999639	23.91732000
142.99999639	25.75664000
143.19999638	27.59596000
143.39999638	25.75664000
143.59999637	24.83698000
143.79999637	19.31594000
143.99999636	11.95866000
144.19999636	6.43762300
144.39999635	-2.75898100
144.59999635	-11.95866000
144.79999634	-17.47662000
144.99999634	-25.75664000
145.19999633	-27.59596000
145.39999633	-29.43836000
145.59999632	-27.59596000
145.79999632	-25.75664000
145.99999631	-21.15834000
146.19999631	-12.87832000
146.39999630	-5.51796200
146.59999630	2.75898100
146.79999629	11.03900000
146.99999629	17.47662000
147.19999628	22.07800000
147.39999628	28.51562000
147.59999627	29.43836000
147.79999627	28.51562000
147.99999626	23.91732000
148.19999626	20.23868000
148.39999625	13.79798000
148.59999625	4.59830200
148.79999624	-5.51796200
148.99999624	-12.87832000
149.19999623	-20.23868000
149.39999623	-32.19734000
149.59999622	-28.51562000
149.79999622	-30.35802000
149.99999621	-28.51562000
150.19999621	-25.75664000
150.39999620	-17.47662000
150.59999620	-12.87832000
150.79999619	-4.59830200
150.99999619	3.67864200
151.19999618	11.03900000
151.39999618	18.39628000
151.59999617	23.91732000
151.79999617	23.91732000
151.99999616	23.91732000
152.19999616	22.07800000
152.39999615	19.31594000
152.59999615	14.71764000
152.79999614	10.11934000
152.99999613	2.75898100
153.19999613	-2.75898100
153.39999612	-10.11934000
153.59999612	-13.79798000
153.79999611	-17.47662000
153.99999611	-18.39628000
154.19999610	-18.39628000
154.39999610	-18.39628000
154.59999609	-16.55696000
154.79999609	-11.95866000
154.99999608	-7.35728300
155.19999608	-1.83932100
155.39999607	4.59830200
155.59999607	6.43762300
155.79999606	10.11934000
155.99999606	10.11934000
156.19999605	12.87832000
156.39999605	11.95866000
156.59999604	10.11934000
156.79999604	10.11934000
156.99999603	7.35728300
157.19999603	2.75898100
157.39999602	0.00000000
157.59999602	-1.83932100
157.79999601	-1.83932100
157.99999601	-5.51796200
158.19999600	-9.19660400
158.39999600	-6.43762300
158.59999599	-5.51796200
158.79999599	-3.67864200
158.99999598	-4.59830200
159.19999598	-2.75898100
159.39999597	-1.83932100
159.59999597	-2.75898100
159.79999596	1.83932100
159.99999596	-2.75898100
160.19999595	-3.67864200
160.39999595	-9.19660400
160.59999594	-1.83932100
160.79999594	-2.75898100
160.99999593	-4.59830200
161.19999593	-3.67864200
161.39999592	-1.83932100
161.59999592	-0.91966040
161.79999591	1.83932100
161.99999591	5.51796200
162.19999590	6.43762300
162.39999590	9.19660400
162.59999589	16.55696000
162.79999589	11.95866000
162.99999588	12.87832000
163.19999588	11.03900000
163.39999587	8.27694300
163.59999587	4.59830200
163.79999586	-0.91966040
163.99999586	-4.59830200
164.19999585	-5.51796200
164.39999585	-11.03900000
164.59999584	-14.71764000
164.79999584	-16.55696000
164.99999583	-18.39628000
165.19999583	-18.39628000
165.39999582	-14.71764000
165.59999582	-11.95866000
165.79999581	-6.43762300
165.99999581	-1.83932100
166.19999580	5.51796200
166.39999580	13.79798000
166.59999579	16.55696000
166.79999579	21.15834000
166.99999578	23.91732000
167.19999578	23.91732000
167.39999577	22.99766000
167.59999577	19.31594000
167.79999576	14.71764000
167.99999576	9.19660400
168.19999575	0.00000000
168.39999575	-6.43762300
168.59999574	-17.47662000
168.79999574	-21.15834000
168.99999573	-25.75664000
169.19999573	-26.67630000
169.39999572	-30.35802000
169.59999572	-27.59596000
169.79999571	-22.99766000
169.99999571	-18.39628000
170.19999570	-9.19660400
170.39999570	-2.75898100
170.59999569	8.27694300
170.79999569	12.87832000
170.99999568	21.15834000
171.19999568	27.59596000
171.39999567	29.43836000
171.59999567	30.35802000
171.79999566	28.51562000
171.99999565	23.91732000
172.19999565	15.63730000
172.39999564	8.27694300
172.59999564	0.91966040
172.79999563	-7.35728300
172.99999563	-17.47662000
173.19999562	-23.91732000
173.39999562	-27.59596000
173.59999561	-31.27768000
173.79999561	-29.43836000
173.99999560	-27.59596000
174.19999560	-23.91732000
174.39999559	-14.71764000
174.59999559	-9.19660400
174.79999558	0.00000000
174.99999558	9.19660400
175.19999557	16.55696000
175.39999557	21.15834000
175.59999556	25.75664000
175.79999556	26.67630000
175.99999555	27.59596000
176.19999555	22.99766000
176.39999554	19.31594000
176.59999554	13.79798000
176.79999553	7.35728300
176.99999553	0.00000000
177.19999552	-9.19660400
177.39999552	-19.31594000
177.59999551	-19.31594000
177.79999551	-22.99766000
177.99999550	-24.83698000
178.19999550	-22.99766000
178.39999549	-21.15834000
178.59999549	-17.47662000
178.79999548	-11.03900000
178.99999548	-5.51796200
179.19999547	0.00000000
179.39999547	5.51796200
179.59999546	11.95866000
179.79999546	12.87832000
179.99999545	14.71764000
180.19999545	16.55696000
180.39999544	15.63730000
180.59999544	11.95866000
180.79999543	11.03900000
180.99999543	6.43762300
181.19999542	3.67864200
181.39999542	0.00000000
181.59999541	-3.67864200
181.79999541	-7.35728300
181.99999540	-8.27694300
182.19999540	-9.19660400
182.39999539	-9.19660400
182.59999539	-9.19660400
182.79999538	-7.35728300
182.99999538	-6.43762300
183.19999537	-4.59830200
183.39999537	-3.67864200
183.59999536	0.00000000
183.79999536	0.00000000
183.99999535	-1.83932100
184.19999535	0.00000000
184.39999534	-1.83932100
184.59999534	0.91966040
184.79999533	0.00000000
184.99999533	0.00000000
185.19999532	0.00000000
185.39999532	0.00000000
185.59999531	1.83932100
185.79999531	3.67864200
185.99999530	3.67864200
186.19999530	2.75898100
186.39999529	6.43762300
186.59999529	7.35728300
186.79999528	8.27694300
186.99999528	6.43762300
187.19999527	5.51796200
187.39999527	2.75898100
187.59999526	0.91966040
187.79999526	-1.83932100
187.99999525	-5.51796200
188.19999525	-10.11934000
188.39999524	-15.63730000
188.59999524	-15.63730000
188.79999523	-15.63730000
188.99999523	-16.55696000
189.19999522	-14.71764000
189.39999522	-12.87832000
189.59999521	-9.19660400
189.79999521	-3.67864200
189.99999520	0.00000000
190.19999520	6.43762300
190.39999519	11.95866000
190.59999519	14.71764000
190.79999518	18.39628000
190.99999517	20.23868000
191.19999517	21.15834000
191.39999516	19.31594000
191.59999516	16.55696000
191.79999515	10.11934000
191.99999515	4.59830200
192.19999514	-2.75898100
192.39999514	-10.11934000
192.59999513	-17.47662000
192.79999513	-23.91732000
192.99999512	-23.91732000
193.19999512	-27.59596000
193.39999511	-27.59596000
193.59999511	-24.83698000
193.79999510	-18.39628000
193.99999510	-11.95866000
194.19999509	-6.43762300
194.39999509	5.51796200
194.59999508	12.87832000
194.79999508	18.39628000
194.99999507	25.75664000
195.19999507	29.43836000
195.39999506	29.43836000
195.59999506	28.51562000
195.79999505	23.91732000
195.99999505	20.23868000
196.19999504	11.03900000
196.39999504	4.59830200
196.59999503	-6.43762300
196.79999503	-14.71764000
196.99999502	-22.07800000
197.19999502	-27.59596000
197.39999501	-29.43836000
197.59999501	-33.11700000
197.79999500	-30.35802000
197.99999500	-27.59596000
198.19999499	-21.15834000
198.39999499	-12.87832000
198.59999498	-4.59830200
198.79999498	0.91966040
198.99999497	12.87832000
199.19999497	18.39628000
199.39999496	21.15834000
199.59999496	27.59596000
199.79999495	28.51562000
199.99999495	26.67630000
200.19999494	22.07800000
200.39999494	17.47662000
200.59999493	10.11934000
